0.0,0.1999999999999999,1.0,0.0,0.7500000000000004
1.0,1.0,0.0,0.0,0.0
0.0,0.20000000000000118,0.0,0.0,0.7500000000000004
0.0,0.0,1.0,0.0,0.0
0.8200000000000002,0.0,0.0,0.0,1.0
0.0,1.0,0.8000000000000003,0.0,0.656
0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.7500000000000004,0.8200000000000002
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.9999999999999927
1.0,0.9257142857142857,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.2
0.0,0.0,0.0,0.9359331476323118,0.8191780821917808
0.0,1.0,0.0,0.0,0.9359331476323118
0.0,0.2934782608695654,0.0,1.0,0.0
1.0,1.0,0.0,0.9257142857142857,0.7405714285714283
0.5999999999999995,0.0,0.7999999999999985,0.9359331476323118,0.2934782608695654
0.0,0.0,0.0,0.2934782608695654,1.0
1.0,1.0,1.0,0.4744186046511631,0.0
0.0,0.0,1.0,0.0,1.0
0.5657142857142852,0.9999999999999927,1.0,0.0,0.5657142857142852
0.3375000017284458,1.0,0.6000000000000006,0.0,0.2934782608695654
1.0,1.0,0.0,0.2934782608695654,0.6666666666666673
0.8108108108108103,1.0,0.0,1.0,0.3375000017284458
0.6666666666666673,0.0,0.2934782608695654,0.9999999999999927,1.0
1.0,0.0,0.8666666666666668,0.0,0.7317073170731714
1.0,0.0,0.0,1.0,0.7317073170731714
0.2934782608695654,1.0,0.7317073170731714,0.0,1.0
0.7647058823529415,0.4744186046511631,1.0,0.0,0.0
1.0,0.36486486486486575,1.0,0.5657142857142852,0.4744186046511631
0.7647058823529415,0.0,0.7317073170731714,0.0,1.0
1.0,0.2934782608695654,0.0,1.0,0.7317073170731714
0.0,0.0,0.5657142857142852,1.0,0.36486486486486575
0.2934782608695654,1.0,0.0,0.6666666666666673,0.0
1.0,0.0,0.8666666666666668,0.0,1.0
0.8666666666666668,1.0,0.8666666666666668,1.0,0.8666666666666668
0.4744186046511631,0.0,0.0,1.0,0.4744186046511631
0.4744186046511631,1.0,0.8666666666666668,0.31395348837209275,1.0
0.0,1.0,0.0,0.0,0.0
0.9534246575342464,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.5999999999999995
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9534246575342464,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.9257142857142857,0.0,0.9257142857142857
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.9359331476323118,1.0,0.0,1.0,0.9359331476323118
0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.9359331476323118,0.0
0.9534246575342464,1.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,1.0
