0.6818181818181791,0.7765072765072762,0.0,0.3750000000000012,0.2000000000000005
0.0,0.5785714285714293,0.0,0.7792207792207785,0.0
0.7999999999999999,0.8723402399276082,1.0,0.0,0.6692607003891055
0.0,0.9940119760479046,0.0,0.9205479452054792,0.15254237288135594
0.35608308605341205,0.4390670562648743,0.2679900744416875,0.6603773584905637,1.0
0.6603773584905637,0.7727272727272736,0.2135231316725987,0.0,0.789473684210527
0.0,0.4836501901140681,0.7777777777777787,0.0,0.0
1.0,0.28793774319066134,0.5450199203187253,0.40677966101694796,0.6756756756756761
0.9268292682926839,1.0,0.7887029288702929,0.6321839080459769,0.6129032258064512
0.7846153846153836,0.17821782178217827,0.7532467532467532,0.0,1.0
0.7000000000000007,0.8488745980707393,0.9218054672600128,0.7127985303123084,0.15920679886685551
0.8820224719101128,0.0,1.0,0.4072398190045246,0.44554455445544583
1.0,0.5536480686695275,0.6000000000000005,0.7388535031847142,0.6451612903225815
0.0,0.1464019851116624,1.0,0.8700564971751411,0.8345360824742268
0.5536480686695275,0.7142857142857133,0.32846712131706884,0.6437768240343347,0.3382352941176465
0.8000000000000006,0.3856777493606137,0.3588162762022191,0.7152317880794699,0.0
1.0,0.1320388349514563,0.7567567567567578,0.0,0.0
0.7172774869109952,0.9536560247167865,0.0,0.10160132523467696,0.1818181818181819
0.7532467532467532,0.0,0.0,0.0,0.09677419354838766
0.7228915662650601,1.0,0.0,0.7351694929072476,0.0
0.0,0.6,0.4029038112522683,0.19999999999999993,0.20000000000000098
0.0,0.2269938650306745,0.1260037059913525,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.23470411233701047,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
